CustomerID,ProductID,Rate,CreateDate
103524,369,4,2018/03/06 18:36:29
103557,617,5,2018/03/06 18:37:15
103641,310,5,2018/03/06 18:37:58
103380,190,3,2018/03/06 19:36:19
103678,181,4,2018/03/06 19:36:21
103972,364,5,2018/03/06 19:36:42
103848,400,2,2018/03/06 19:37:04
103416,404,3,2018/03/06 19:37:32
103423,453,3,2018/03/06 19:37:32
103488,521,1,2018/03/06 20:36:14
103796,676,5,2018/03/06 20:36:43
103602,381,1,2018/03/06 20:37:34
103776,28,4,2018/03/06 21:36:20
3,691,1,2018/03/06 21:37:01
103629,545,5,2018/03/06 21:37:58
103623,88,1,2018/03/06 22:36:04
103379,675,5,2018/03/06 22:36:23
103316,499,4,2018/03/06 22:36:28
103506,520,1,2018/03/06 22:36:30
103501,298,4,2018/03/06 22:37:18
103958,566,1,2018/03/06 23:36:26
103869,20,2,2018/03/06 23:37:06
103544,11,5,2018/03/06 23:37:37
103641,136,5,2018/03/06 23:37:58
103413,598,2,2018/03/07 01:36:00
103964,217,2,2018/03/07 01:36:49
103476,240,4,2018/03/07 01:37:09
103707,681,4,2018/03/07 01:37:19
103836,268,1,2018/03/07 01:37:34
103454,643,5,2018/03/07 01:37:47
103641,410,5,2018/03/07 01:37:58
103509,10,5,2018/03/07 02:36:55
103699,208,4,2018/03/07 02:37:09
103820,102,5,2018/03/07 02:37:38
103996,113,5,2018/03/07 02:37:56
103653,276,5,2018/03/07 03:36:06
103650,189,1,2018/03/07 03:37:44
103377,229,5,2018/03/07 03:37:57
103670,388,2,2018/03/07 04:35:59
103497,622,4,2018/03/07 04:36:38
103627,575,1,2018/03/07 05:36:07
103378,441,5,2018/03/07 05:36:50
103436,168,1,2018/03/07 05:37:33
103659,508,5,2018/03/07 05:37:57
103700,153,2,2018/03/07 06:35:59
103410,591,3,2018/03/07 06:36:01
103380,451,3,2018/03/07 06:36:19
103977,168,5,2018/03/07 06:36:24
103596,548,2,2018/03/07 06:37:08
103660,671,1,2018/03/07 06:37:35
103435,383,2,2018/03/07 08:36:49
103821,355,1,2018/03/07 09:37:35
103730,190,2,2018/03/07 10:35:58
103785,500,4,2018/03/07 10:36:12
6,460,1,2018/03/07 10:36:35
103628,186,4,2018/03/07 10:36:48
103596,297,1,2018/03/07 10:37:02
103496,396,5,2018/03/07 11:36:07
103964,397,2,2018/03/07 11:36:49
103707,676,4,2018/03/07 11:37:11
103380,356,3,2018/03/07 12:36:19
103726,301,4,2018/03/07 12:36:20
103383,415,1,2018/03/07 13:36:30
103392,103,1,2018/03/07 13:36:34
103841,665,2,2018/03/07 13:37:04
103676,443,5,2018/03/07 13:37:38
103333,55,4,2018/03/07 13:37:50
13892,35,3,2018/03/07 14:36:23
103444,639,1,2018/03/07 14:36:34
103834,537,4,2018/03/07 14:37:51
103368,49,3,2018/03/07 15:36:19
103614,245,3,2018/03/07 15:36:38
103867,426,4,2018/03/07 15:36:39
103500,288,2,2018/03/07 15:37:06
103589,89,2,2018/03/07 15:37:07
103611,597,1,2018/03/07 16:35:57
103567,179,1,2018/03/07 16:35:57
103406,264,3,2018/03/07 16:36:20
103512,216,3,2018/03/07 16:36:22
103354,16,4,2018/03/07 16:36:31
103967,512,2,2018/03/07 16:36:46
103650,24,5,2018/03/07 16:37:22
103423,325,3,2018/03/07 16:37:32
103514,264,1,2018/03/07 17:35:57
103451,114,2,2018/03/07 17:35:58
103683,453,3,2018/03/07 17:36:00
103455,125,5,2018/03/07 17:37:14
103545,610,5,2018/03/07 17:37:15
103672,179,5,2018/03/07 17:37:15
103329,110,5,2018/03/07 17:37:47
103510,667,4,2018/03/07 17:37:52
103854,199,1,2018/03/07 18:36:13
103399,464,1,2018/03/07 18:36:17
103380,38,3,2018/03/07 18:36:19
103695,147,1,2018/03/07 18:37:00
103683,494,3,2018/03/07 19:36:00
103701,155,3,2018/03/07 19:36:22
103961,593,2,2018/03/07 19:37:07
103758,512,3,2018/03/07 19:37:27
103318,491,5,2018/03/07 20:36:23
103972,568,5,2018/03/07 20:36:42
103445,223,2,2018/03/07 20:37:06
103651,620,3,2018/03/07 20:37:40
103496,680,5,2018/03/07 20:37:47
103700,419,5,2018/03/07 21:36:15
103781,669,3,2018/03/07 21:36:38
103403,689,5,2018/03/07 21:36:56
103512,173,1,2018/03/07 22:36:02
103320,339,5,2018/03/07 22:36:25
103960,188,5,2018/03/07 22:36:25
103703,247,5,2018/03/07 22:37:13
103557,347,5,2018/03/07 22:37:15
103807,297,5,2018/03/07 22:37:29
103496,73,5,2018/03/07 22:37:55
103768,83,3,2018/03/07 23:36:19
103587,66,4,2018/03/07 23:36:31
103466,640,4,2018/03/08 01:36:38
103336,638,1,2018/03/08 01:36:40
103557,432,5,2018/03/08 01:36:50
103907,636,1,2018/03/08 01:38:01
103761,521,1,2018/03/08 02:35:57
103320,92,5,2018/03/08 02:36:25
103606,254,3,2018/03/08 02:37:27
103333,181,4,2018/03/08 02:37:52
103320,309,5,2018/03/08 03:36:25
103765,444,5,2018/03/08 03:37:58
103806,265,5,2018/03/08 04:36:06
103678,629,4,2018/03/08 04:36:21
103350,404,5,2018/03/08 04:36:57
103699,196,5,2018/03/08 04:37:31
6,32,1,2018/03/08 05:36:03
103726,183,4,2018/03/08 05:36:20
103996,516,5,2018/03/08 05:37:37
103846,366,1,2018/03/08 06:36:42
103404,92,2,2018/03/08 06:36:49
103865,168,2,2018/03/08 06:37:03
103395,170,1,2018/03/08 06:37:35
103712,617,3,2018/03/08 07:36:01
103396,151,2,2018/03/08 07:36:10
103736,93,3,2018/03/08 07:36:22
103703,688,5,2018/03/08 07:37:13
103650,608,1,2018/03/08 07:37:44
103373,691,2,2018/03/08 08:36:00
103834,456,1,2018/03/08 08:37:43
103413,279,2,2018/03/08 09:36:00
103524,249,4,2018/03/08 09:37:09
103483,187,5,2018/03/08 10:36:06
103867,676,4,2018/03/08 10:36:39
103451,191,4,2018/03/08 10:36:39
103596,272,1,2018/03/08 10:37:02
103501,59,4,2018/03/08 10:37:18
103958,593,4,2018/03/08 10:37:19
103367,159,3,2018/03/08 10:37:41
15042,111,5,2018/03/08 11:36:53
103971,85,5,2018/03/08 11:36:55
3,622,1,2018/03/08 11:37:01
103705,365,2,2018/03/08 11:37:02
103709,530,3,2018/03/08 11:37:26
103652,321,3,2018/03/08 12:36:22
103509,579,2,2018/03/08 12:36:46
103705,520,4,2018/03/08 12:37:17
103333,338,4,2018/03/08 12:37:52
22881,565,5,2018/03/08 12:37:53
103491,82,1,2018/03/08 13:36:29
103648,499,5,2018/03/08 13:36:42
103496,650,1,2018/03/08 13:37:02
13874,309,5,2018/03/08 13:37:22
103333,628,1,2018/03/08 13:37:42
103629,516,5,2018/03/08 13:37:54
15042,506,2,2018/03/08 14:36:09
103743,416,4,2018/03/08 14:36:11
103384,95,2,2018/03/08 14:36:45
103505,581,4,2018/03/08 14:37:52
103505,396,1,2018/03/08 14:38:00
103676,681,3,2018/03/08 15:36:01
103820,572,5,2018/03/08 15:36:23
103718,515,1,2018/03/08 15:37:43
103894,298,4,2018/03/08 16:36:11
103678,255,5,2018/03/08 18:36:57
3,55,1,2018/03/08 18:37:01
103391,630,4,2018/03/08 19:37:16
103408,601,4,2018/03/08 19:37:26
103576,35,1,2018/03/08 20:36:41
103845,404,4,2018/03/08 20:37:11
103393,526,5,2018/03/08 20:37:23
103541,64,3,2018/03/08 20:37:31
103510,239,4,2018/03/08 20:37:52
103987,4,1,2018/03/08 21:36:19
103841,315,2,2018/03/08 21:37:04
103653,58,2,2018/03/08 21:37:07
22881,486,1,2018/03/08 21:37:34
103698,685,1,2018/03/08 21:37:35
103621,556,1,2018/03/08 22:36:03
103497,79,4,2018/03/08 22:36:38
103655,534,3,2018/03/08 22:37:40
103906,132,4,2018/03/08 23:36:12
103348,383,4,2018/03/08 23:36:17
103776,443,2,2018/03/08 23:36:44
103605,327,5,2018/03/08 23:36:57
103425,111,2,2018/03/09 01:36:00
103886,110,1,2018/03/09 01:37:34
103496,26,5,2018/03/09 01:37:47
103491,111,1,2018/03/09 02:36:29
103695,633,1,2018/03/09 02:37:00
103401,650,4,2018/03/09 02:37:19
13879,561,2,2018/03/09 03:35:59
103394,668,5,2018/03/09 03:37:53
103593,143,4,2018/03/09 04:36:26
103496,146,1,2018/03/09 04:37:02
103544,464,5,2018/03/09 04:37:22
103687,313,4,2018/03/09 04:37:25
103463,184,3,2018/03/09 04:37:31
103765,544,5,2018/03/09 04:37:54
103633,450,1,2018/03/09 05:36:33
103614,526,5,2018/03/09 05:36:51
103659,143,5,2018/03/09 05:37:21
103820,71,5,2018/03/09 05:37:30
103907,322,1,2018/03/09 06:37:41
103744,588,1,2018/03/09 06:37:43
103854,345,1,2018/03/09 07:36:13
103848,278,2,2018/03/09 07:37:04
103698,324,1,2018/03/09 07:37:35
103496,91,3,2018/03/09 07:37:38
103505,231,4,2018/03/09 07:37:52
103491,301,5,2018/03/09 08:36:16
103700,104,1,2018/03/09 08:36:18
103825,160,4,2018/03/09 08:37:18
103901,534,5,2018/03/09 08:37:23
103377,266,5,2018/03/09 08:37:53
103712,130,3,2018/03/09 09:36:01
103467,410,5,2018/03/09 09:36:54
103779,269,2,2018/03/09 09:37:03
103629,310,4,2018/03/09 09:37:11
103833,348,4,2018/03/09 09:37:16
103707,285,4,2018/03/09 09:37:19
103629,586,5,2018/03/09 09:37:50
103356,440,5,2018/03/09 10:36:06
103957,105,4,2018/03/09 10:37:16
103618,461,4,2018/03/09 10:37:18
103544,520,5,2018/03/09 10:37:22
103698,491,1,2018/03/09 10:37:35
103997,242,1,2018/03/09 11:36:04
103441,574,5,2018/03/09 11:36:58
103820,28,5,2018/03/09 11:37:30
103672,519,5,2018/03/09 11:37:30
103467,191,3,2018/03/09 11:37:41
103524,322,5,2018/03/09 11:37:58
103408,297,4,2018/03/09 12:36:40
103776,625,2,2018/03/09 12:36:44
103618,31,4,2018/03/09 12:37:18
103996,137,2,2018/03/09 12:37:45
103396,440,2,2018/03/09 13:36:10
103768,221,3,2018/03/09 13:36:19
103602,447,1,2018/03/09 13:36:34
103883,454,5,2018/03/09 13:36:54
103834,629,1,2018/03/09 13:37:43
103959,548,4,2018/03/09 14:36:47
103382,666,5,2018/03/09 14:37:29
103602,36,5,2018/03/09 14:37:49
103996,691,4,2018/03/09 14:37:56
103467,318,1,2018/03/09 14:37:59
103579,534,1,2018/03/09 15:35:56
103972,536,1,2018/03/09 16:35:57
103960,144,4,2018/03/09 16:36:27
103699,318,5,2018/03/09 16:37:48
103377,438,5,2018/03/09 16:37:53
103744,405,5,2018/03/09 17:37:47
103413,46,2,2018/03/09 18:36:00
103525,200,5,2018/03/09 18:36:43
103833,117,1,2018/03/09 19:35:57
103594,469,5,2018/03/09 19:36:14
103593,563,4,2018/03/09 19:36:26
103605,343,5,2018/03/09 19:36:57
103309,340,4,2018/03/09 19:37:25
103333,244,4,2018/03/09 19:37:50
103537,321,2,2018/03/09 20:37:36
103860,509,2,2018/03/09 21:35:57
103676,539,3,2018/03/09 21:36:01
103806,427,4,2018/03/09 21:36:20
103701,355,3,2018/03/09 21:36:22
103403,224,4,2018/03/09 21:36:32
103367,645,1,2018/03/09 21:37:20
103796,191,5,2018/03/09 22:36:42
22881,566,4,2018/03/09 22:37:18
103463,243,3,2018/03/09 22:37:31
103718,193,1,2018/03/09 22:37:43
103862,676,2,2018/03/09 23:36:45
103718,569,2,2018/03/09 23:37:03
103527,300,2,2018/03/09 23:37:08
103883,497,5,2018/03/09 23:37:13
103765,271,5,2018/03/09 23:37:54
103423,132,2,2018/03/10 01:37:05
103834,429,1,2018/03/10 01:37:43
103566,536,2,2018/03/10 02:36:09
103745,434,1,2018/03/10 02:36:18
103406,396,3,2018/03/10 02:36:20
103819,543,4,2018/03/10 02:37:10
103820,587,5,2018/03/10 02:37:30
103432,401,1,2018/03/10 03:36:14
103509,87,2,2018/03/10 03:36:46
103779,92,2,2018/03/10 03:37:03
103512,221,1,2018/03/10 04:36:02
103759,429,1,2018/03/10 04:36:30
103432,580,4,2018/03/10 04:37:13
103688,425,1,2018/03/10 05:36:08
103960,306,5,2018/03/10 05:36:25
103320,32,4,2018/03/10 05:36:28
103878,546,3,2018/03/10 05:36:59
103822,390,2,2018/03/10 06:35:59
103988,179,5,2018/03/10 06:36:52
103576,670,4,2018/03/10 06:37:13
103510,319,4,2018/03/10 06:37:52
103387,336,5,2018/03/10 07:36:14
103705,386,2,2018/03/10 07:37:02
103551,221,4,2018/03/10 08:37:24
103596,99,4,2018/03/10 08:37:50
103653,555,1,2018/03/10 10:36:13
103355,575,4,2018/03/10 10:36:27
103972,611,5,2018/03/10 10:36:42
103878,520,4,2018/03/10 10:37:12
103883,311,5,2018/03/10 11:36:51
103806,42,1,2018/03/10 11:37:21
103372,184,5,2018/03/10 11:37:24
103820,536,3,2018/03/10 11:37:33
103592,667,1,2018/03/10 12:36:17
103744,448,4,2018/03/10 12:36:37
103596,518,1,2018/03/10 12:37:02
103869,474,2,2018/03/10 12:37:06
103707,266,4,2018/03/10 12:37:11
103408,245,4,2018/03/10 12:37:26
103744,615,5,2018/03/10 12:37:47
103487,581,1,2018/03/10 13:36:30
103576,280,1,2018/03/10 13:36:41
103532,283,5,2018/03/10 13:36:51
103703,65,5,2018/03/10 13:37:13
103896,454,2,2018/03/10 13:37:37
103907,105,5,2018/03/10 13:37:53
103717,485,4,2018/03/10 14:36:16
103362,389,4,2018/03/10 14:36:48
103565,374,3,2018/03/10 14:36:59
103576,532,4,2018/03/10 14:37:13
103393,392,5,2018/03/10 14:37:23
103414,669,3,2018/03/10 15:36:22
103424,586,5,2018/03/10 15:36:54
103344,221,3,2018/03/10 15:37:00
103705,129,2,2018/03/10 15:37:02
103367,485,2,2018/03/10 15:37:08
103807,398,5,2018/03/10 15:37:29
103581,678,2,2018/03/10 16:35:58
103489,379,3,2018/03/10 16:36:01
103527,175,2,2018/03/10 16:37:08
14180,191,4,2018/03/10 16:37:19
103393,370,5,2018/03/10 16:37:23
103602,193,5,2018/03/10 16:37:49
103712,58,3,2018/03/10 17:36:01
103997,513,1,2018/03/10 17:36:04
103506,576,5,2018/03/10 17:37:24
103506,13,5,2018/03/10 17:37:24
103467,532,3,2018/03/10 17:37:41
103641,325,1,2018/03/10 17:37:59
103860,123,2,2018/03/10 18:35:57
103364,159,5,2018/03/10 18:36:07
103765,273,5,2018/03/10 18:37:37
103834,507,1,2018/03/10 18:38:01
103745,60,1,2018/03/10 19:36:18
103820,385,5,2018/03/10 19:36:23
103602,450,1,2018/03/10 19:36:34
103532,388,5,2018/03/10 19:36:51
103737,216,5,2018/03/10 19:37:14
103676,110,1,2018/03/10 19:37:35
103653,49,1,2018/03/10 20:36:13
103907,571,1,2018/03/10 20:38:01
103846,580,1,2018/03/10 21:36:42
103747,666,4,2018/03/10 21:36:47
103646,458,5,2018/03/10 21:36:55
103602,383,5,2018/03/10 21:37:49
103367,167,5,2018/03/10 22:36:15
103960,316,4,2018/03/10 22:36:27
103812,160,1,2018/03/10 22:37:01
103490,293,5,2018/03/10 22:37:29
103758,12,5,2018/03/10 22:37:37
103510,621,5,2018/03/10 22:37:48
103878,531,4,2018/03/10 23:36:16
103962,392,4,2018/03/10 23:36:27
14906,444,4,2018/03/10 23:36:40
103846,128,1,2018/03/10 23:36:42
103719,164,4,2018/03/11 01:36:28
103425,234,5,2018/03/11 01:37:59
103864,115,5,2018/03/11 02:36:43
103510,500,2,2018/03/11 02:37:36
103834,347,1,2018/03/11 02:38:01
103620,688,1,2018/03/11 03:36:26
103308,129,5,2018/03/11 03:37:14
103430,524,4,2018/03/11 04:36:12
103384,50,2,2018/03/11 04:36:45
103659,225,5,2018/03/11 04:37:57
103972,545,1,2018/03/11 05:35:57
103623,691,1,2018/03/11 05:36:04
103463,239,1,2018/03/11 05:36:42
103628,419,4,2018/03/11 05:36:48
103996,191,5,2018/03/11 06:37:37
103707,225,1,2018/03/11 07:37:01
103367,25,5,2018/03/11 07:37:30
103659,562,5,2018/03/11 08:37:21
103907,528,1,2018/03/11 08:38:01
103310,185,1,2018/03/11 09:36:18
103392,246,1,2018/03/11 09:36:34
103838,206,2,2018/03/11 09:37:04
103466,302,5,2018/03/11 09:37:49
103629,574,5,2018/03/11 09:37:54
103553,581,2,2018/03/11 10:36:32
103496,136,5,2018/03/11 10:37:55
103862,566,2,2018/03/11 11:35:58
103761,587,1,2018/03/11 12:35:57
103413,425,2,2018/03/11 12:36:00
103981,35,1,2018/03/11 12:36:29
103910,626,5,2018/03/11 12:36:58
103333,224,1,2018/03/11 12:37:42
103873,117,1,2018/03/11 13:37:02
103587,550,5,2018/03/11 13:37:55
103890,366,5,2018/03/11 14:36:52
103709,127,2,2018/03/11 14:37:03
103845,237,4,2018/03/11 14:37:11
103709,211,3,2018/03/11 14:37:26
103650,485,3,2018/03/11 14:37:28
103355,450,4,2018/03/11 15:36:27
103858,25,1,2018/03/11 15:36:36
103605,361,5,2018/03/11 15:36:57
103958,515,3,2018/03/11 15:37:27
103770,152,5,2018/03/11 16:36:43
103982,289,5,2018/03/11 16:36:50
103523,412,5,2018/03/11 16:36:52
103446,290,3,2018/03/11 17:36:02
14180,243,4,2018/03/11 17:37:19
103651,661,5,2018/03/11 17:37:22
103672,665,5,2018/03/11 17:37:30
103758,237,5,2018/03/11 17:37:37
103606,497,4,2018/03/11 18:36:11
103613,427,4,2018/03/11 18:36:32
103988,258,5,2018/03/11 18:36:52
103961,565,4,2018/03/11 18:37:10
103765,627,5,2018/03/11 18:37:23
103765,92,5,2018/03/11 18:37:57
103581,287,2,2018/03/11 19:35:58
103985,460,1,2018/03/11 19:36:36
103648,361,5,2018/03/11 19:36:42
103659,275,5,2018/03/11 19:37:57
14180,437,4,2018/03/11 21:37:19
103490,657,5,2018/03/11 21:37:29
103327,233,1,2018/03/11 22:36:08
103613,101,4,2018/03/11 22:36:32
103614,127,3,2018/03/11 22:36:38
103807,375,5,2018/03/11 22:37:29
103654,171,5,2018/03/11 22:37:48
103834,495,4,2018/03/11 22:37:51
103972,674,1,2018/03/11 23:35:57
103962,164,2,2018/03/11 23:36:08
103490,559,5,2018/03/11 23:37:29
103408,279,2,2018/03/11 23:37:45
103496,419,5,2018/03/11 23:37:54
103497,156,4,2018/03/12 01:36:38
103587,213,3,2018/03/12 01:36:59
103367,255,5,2018/03/12 01:37:46
103996,678,4,2018/03/12 01:37:52
103593,128,4,2018/03/12 02:36:26
103814,344,1,2018/03/12 02:36:33
103641,230,5,2018/03/12 02:37:54
103747,652,4,2018/03/12 03:36:47
103320,525,2,2018/03/12 03:37:04
103650,322,5,2018/03/12 03:37:22
103392,20,3,2018/03/12 03:37:32
103899,424,4,2018/03/12 04:36:27
103551,398,4,2018/03/12 04:37:24
103650,262,3,2018/03/12 04:37:28
103907,629,1,2018/03/12 04:38:01
103320,430,4,2018/03/12 05:36:28
103901,163,4,2018/03/12 05:36:37
103350,429,1,2018/03/12 06:36:03
103985,450,1,2018/03/12 06:36:36
103510,179,2,2018/03/12 06:37:36
103718,357,1,2018/03/12 06:37:43
103354,689,4,2018/03/12 07:36:31
103577,386,3,2018/03/12 07:37:00
103749,570,2,2018/03/12 07:37:07
103884,385,5,2018/03/12 07:37:14
103597,631,1,2018/03/12 07:37:44
103320,90,4,2018/03/12 08:36:28
103744,233,4,2018/03/12 08:36:37
103996,59,5,2018/03/12 08:37:37
103567,428,1,2018/03/12 09:35:57
103581,675,2,2018/03/12 09:35:58
103819,486,4,2018/03/12 09:37:10
103587,357,4,2018/03/12 09:37:25
103879,628,5,2018/03/12 09:37:29
103350,332,1,2018/03/12 10:36:03
103748,250,1,2018/03/12 11:36:08
103399,356,1,2018/03/12 11:36:17
103707,387,1,2018/03/12 11:37:01
22881,459,4,2018/03/12 11:37:56
103356,86,1,2018/03/12 12:36:02
103553,574,1,2018/03/12 12:36:35
103846,401,1,2018/03/12 12:36:42
103467,679,5,2018/03/12 12:36:54
103629,647,5,2018/03/12 12:37:50
103996,651,5,2018/03/12 12:37:56
103393,347,1,2018/03/12 13:36:35
103699,251,4,2018/03/12 13:36:36
103442,662,5,2018/03/12 13:36:54
103699,163,4,2018/03/12 13:37:09
103377,408,5,2018/03/12 13:37:57
103884,508,5,2018/03/12 14:37:14
103659,15,5,2018/03/12 14:37:21
103860,496,2,2018/03/12 15:35:57
13879,142,2,2018/03/12 15:35:59
103741,383,3,2018/03/12 15:36:02
103878,358,3,2018/03/12 15:36:59
103629,576,5,2018/03/12 15:37:58
103709,546,2,2018/03/12 16:37:03
103432,80,4,2018/03/12 16:37:13
103602,21,1,2018/03/12 16:37:34
103586,292,2,2018/03/12 17:36:49
103883,11,2,2018/03/12 17:36:49
14180,299,4,2018/03/12 17:37:19
103736,626,3,2018/03/12 18:36:22
103707,29,2,2018/03/12 18:37:08
103581,554,3,2018/03/12 18:37:41
103412,413,1,2018/03/12 19:36:07
103320,529,4,2018/03/12 19:36:28
103873,189,3,2018/03/12 19:36:39
103880,353,4,2018/03/12 19:37:20
103413,517,2,2018/03/12 20:36:00
103674,393,4,2018/03/12 21:36:12
103414,108,3,2018/03/12 21:36:22
103639,50,1,2018/03/12 21:36:36
103506,495,4,2018/03/12 21:37:51
103707,113,4,2018/03/12 22:36:13
103418,296,1,2018/03/12 22:37:43
103848,126,2,2018/03/12 23:37:04
103774,316,4,2018/03/12 23:37:16
103758,335,5,2018/03/12 23:37:57
103683,226,3,2018/03/13 01:36:00
103446,499,3,2018/03/13 01:36:02
103768,411,3,2018/03/13 01:36:19
103820,175,1,2018/03/13 01:37:20
103416,324,3,2018/03/13 01:37:32
103807,46,1,2018/03/13 02:35:57
103730,619,2,2018/03/13 02:35:58
103962,17,2,2018/03/13 02:36:08
103876,457,4,2018/03/13 02:36:10
103490,632,4,2018/03/13 02:36:13
103510,384,5,2018/03/13 02:37:48
103821,56,1,2018/03/13 04:37:35
103758,522,5,2018/03/13 04:37:57
103412,600,3,2018/03/13 05:36:00
103436,425,1,2018/03/13 05:37:33
103514,154,1,2018/03/13 06:35:57
103379,400,5,2018/03/13 06:36:23
103367,460,5,2018/03/13 06:37:46
103606,245,5,2018/03/13 06:37:49
103333,678,4,2018/03/13 06:37:52
103963,416,4,2018/03/13 08:36:16
103580,337,1,2018/03/13 08:36:33
103392,647,1,2018/03/13 08:36:34
103553,664,1,2018/03/13 08:36:35
103985,229,1,2018/03/13 08:36:36
103958,10,4,2018/03/13 08:37:19
103451,618,2,2018/03/13 09:35:58
103834,185,5,2018/03/13 09:36:06
103702,242,3,2018/03/13 09:36:39
103846,256,1,2018/03/13 09:36:42
103765,417,5,2018/03/13 09:37:31
103314,349,2,2018/03/13 10:36:46
103910,197,5,2018/03/13 10:36:58
22881,472,4,2018/03/13 10:37:56
6,232,1,2018/03/13 11:36:03
103476,154,1,2018/03/13 11:36:18
103476,367,4,2018/03/13 11:37:09
103961,376,4,2018/03/13 11:37:10
103765,637,5,2018/03/13 11:37:37
103785,431,4,2018/03/13 12:36:12
103359,349,4,2018/03/13 12:36:13
103847,50,2,2018/03/13 12:36:50
103660,227,4,2018/03/13 13:36:11
103867,173,4,2018/03/13 13:36:28
103416,47,1,2018/03/13 13:36:30
103490,597,4,2018/03/13 13:36:32
103444,51,1,2018/03/13 13:36:34
103707,610,2,2018/03/13 13:37:08
103809,436,1,2018/03/13 15:36:14
103515,674,5,2018/03/13 15:36:24
103350,651,5,2018/03/13 15:36:57
103661,88,3,2018/03/13 15:36:59
103880,169,1,2018/03/13 15:37:21
15042,418,2,2018/03/13 16:36:09
103589,414,2,2018/03/13 16:37:07
103700,152,1,2018/03/13 17:36:18
103393,398,1,2018/03/13 17:36:35
103858,657,1,2018/03/13 17:36:36
103378,676,5,2018/03/13 17:36:50
103645,71,2,2018/03/13 18:36:44
103432,468,4,2018/03/13 18:37:13
103501,132,4,2018/03/13 18:37:18
103629,22,5,2018/03/13 19:37:54
103899,50,4,2018/03/13 20:36:27
103487,214,1,2018/03/13 20:36:30
103408,145,4,2018/03/13 20:36:40
103514,273,1,2018/03/13 21:35:57
103862,273,2,2018/03/13 21:35:58
103575,459,4,2018/03/13 21:36:16
103321,309,1,2018/03/13 21:37:00
103812,475,1,2018/03/13 21:37:01
103957,11,4,2018/03/13 21:37:16
103912,31,3,2018/03/13 21:37:27
103768,378,4,2018/03/13 22:36:16
103880,553,4,2018/03/13 22:37:20
103996,176,2,2018/03/13 22:37:45
103987,656,1,2018/03/13 23:36:19
103744,154,4,2018/03/13 23:36:37
103466,239,4,2018/03/13 23:37:19
103841,279,2,2018/03/14 01:37:04
103700,454,2,2018/03/14 02:35:59
103384,101,2,2018/03/14 02:36:45
103627,193,1,2018/03/14 02:37:02
103880,268,1,2018/03/14 02:37:21
103676,309,1,2018/03/14 02:37:35
103977,600,5,2018/03/14 03:36:24
103890,401,5,2018/03/14 03:36:52
103869,406,2,2018/03/14 03:37:06
103878,603,4,2018/03/14 03:37:12
103958,216,4,2018/03/14 03:37:19
103597,69,1,2018/03/14 03:37:44
103401,224,4,2018/03/14 04:36:27
103996,601,5,2018/03/14 04:37:56
103318,149,5,2018/03/14 05:36:23
103664,146,5,2018/03/14 05:36:26
103441,132,5,2018/03/14 05:36:58
103518,444,4,2018/03/14 05:37:12
103958,178,4,2018/03/14 05:37:19
103359,506,4,2018/03/14 06:36:13
103867,195,4,2018/03/14 06:36:28
103401,77,4,2018/03/14 06:36:40
103463,7,3,2018/03/14 06:37:31
103333,229,4,2018/03/14 06:37:52
103413,159,2,2018/03/14 07:36:00
103785,139,4,2018/03/14 07:36:12
103378,544,5,2018/03/14 07:36:50
103597,429,1,2018/03/14 07:37:44
103758,577,1,2018/03/14 07:38:01
103699,506,4,2018/03/14 08:36:36
103382,137,4,2018/03/14 08:36:37
103505,83,2,2018/03/14 08:37:06
103445,293,2,2018/03/14 08:37:06
103883,278,5,2018/03/14 08:37:13
103958,148,3,2018/03/14 08:37:27
103403,237,5,2018/03/14 09:36:56
103524,521,5,2018/03/14 09:37:58
103820,613,5,2018/03/14 10:37:30
103587,646,5,2018/03/14 10:37:55
103566,449,2,2018/03/14 11:36:09
103491,642,1,2018/03/14 11:36:29
103728,584,5,2018/03/14 11:36:56
103350,2,5,2018/03/14 11:36:57
103395,500,3,2018/03/14 11:37:41
103512,585,3,2018/03/14 12:36:22
103505,213,4,2018/03/14 12:37:55
103544,572,2,2018/03/14 13:37:45
22881,20,5,2018/03/14 13:37:53
103730,165,2,2018/03/14 14:35:58
103617,361,2,2018/03/14 14:36:33
103651,17,5,2018/03/14 14:36:57
103676,176,1,2018/03/14 14:37:35
103899,278,1,2018/03/14 16:36:17
103867,515,4,2018/03/14 16:36:39
103960,296,4,2018/03/14 17:37:12
103352,512,4,2018/03/14 18:36:48
103646,602,5,2018/03/14 18:36:56
15042,10,2,2018/03/14 19:36:09
103639,613,1,2018/03/14 19:36:36
103873,441,3,2018/03/14 19:36:39
103836,599,3,2018/03/14 19:37:39
103359,515,4,2018/03/14 20:36:13
103580,21,1,2018/03/14 20:36:33
103700,268,2,2018/03/14 20:37:03
103836,8,5,2018/03/14 20:37:49
103523,198,5,2018/03/14 20:37:54
103505,609,2,2018/03/14 21:37:06
103996,415,5,2018/03/14 21:37:37
103629,476,5,2018/03/14 21:37:54
103652,265,3,2018/03/14 22:36:22
103589,482,2,2018/03/14 22:37:07
103652,397,5,2018/03/14 23:36:25
22881,222,4,2018/03/14 23:37:18
103401,67,4,2018/03/15 01:36:27
103373,494,2,2018/03/15 02:36:00
103416,87,1,2018/03/15 02:36:30
103971,438,5,2018/03/15 02:36:55
103699,70,5,2018/03/15 02:37:31
103779,317,2,2018/03/15 02:37:36
103802,35,1,2018/03/15 03:36:31
